course_id,price,num_lectures,content_duration,year_p,month_p,date_p,is_success,level_enc,is_paid_False,is_paid_True,business_subject,graphic_subject,music_subject,webdev_subject
1164488,30,5,1.0,2017,4,15,0,1,0,1,0,1,0,0
1122306,20,10,0.65,2017,3,7,0,1,0,1,0,1,0,0
177584,50,35,5.0,2014,3,31,0,1,0,1,0,1,0,0
586914,20,46,4.0,2015,12,22,0,0,0,1,0,1,0,0
397204,20,34,2.0,2015,1,20,0,1,0,1,0,1,0,0
58791,50,81,5.0,2013,6,7,0,0,0,1,0,1,0,0
1182330,30,19,3.0,2017,5,9,0,1,0,1,0,1,0,0
172906,50,26,7.5,2014,4,16,0,2,0,1,0,1,0,0
766906,20,76,5.0,2016,4,26,0,1,0,1,0,1,0,0
379814,20,31,2.0,2014,12,29,0,0,0,1,0,1,0,0
445102,20,12,0.63,2015,3,31,0,2,0,1,0,1,0,0
655198,50,88,10.5,2015,10,30,0,0,0,1,0,1,0,0
575040,100,76,6.0,2015,8,7,0,0,0,1,0,1,0,0
966268,50,28,3.0,2016,9,27,0,1,0,1,0,1,0,0
536780,45,24,5.5,2015,6,26,0,1,0,1,0,1,0,0
431562,20,5,0.72,2015,2,26,0,2,0,1,0,1,0,0
1047408,25,9,0.58,2016,12,22,0,1,0,1,0,1,0,0
987865,20,32,3.5,2017,5,25,0,1,0,1,0,1,0,0
371900,20,8,0.6,2014,12,19,0,0,0,1,0,1,0,0
995384,20,5,0.62,2016,10,31,0,0,0,1,0,1,0,0
1252410,20,16,1.5,2017,6,19,0,0,0,1,0,1,0,0
1216554,35,24,3.5,2017,7,6,0,0,0,1,0,1,0,0
1275872,150,29,2.0,2017,7,3,0,0,0,1,0,1,0,0
1133764,20,18,1.0,2017,3,9,0,0,0,1,0,1,0,0
1200856,40,18,0.72,2017,6,15,0,0,0,1,0,1,0,0
1226332,20,11,0.67,2017,5,28,0,1,0,1,0,1,0,0
950894,100,77,10.0,2017,2,6,0,0,0,1,0,1,0,0
1245356,20,17,3.5,2017,6,8,0,3,0,1,0,1,0,0
1092766,125,24,2.5,2017,2,1,0,1,0,1,0,1,0,0
364986,20,35,4.0,2014,12,29,1,0,0,1,0,1,0,0
908664,100,14,1.0,2016,8,9,1,0,0,1,0,1,0,0
1234108,35,11,1.0,2017,5,30,1,0,0,1,0,1,0,0
47004,50,40,3.0,2013,4,25,1,0,0,1,0,1,0,0
327666,150,57,15.0,2016,2,14,1,1,0,1,0,1,0,0
1068902,50,14,0.5,2017,1,16,0,1,0,1,0,1,0,0
1076222,20,15,1.0,2017,2,21,1,2,0,1,0,1,0,0
278948,35,207,20.5,2014,8,13,1,0,0,1,0,1,0,0
1013676,195,12,1.5,2017,1,31,1,1,0,1,0,1,0,0
62497,55,26,2.0,2013,10,1,1,0,0,1,0,1,0,0
1182900,20,16,1.0,2017,5,7,1,1,0,1,0,1,0,0
1178226,50,28,4.5,2017,4,24,0,0,0,1,0,1,0,0
1165268,30,20,3.0,2017,4,11,0,2,0,1,0,1,0,0
1133648,30,18,2.5,2017,3,16,0,0,0,1,0,1,0,0
471136,25,12,2.0,2015,4,17,0,0,0,1,0,1,0,0
63712,35,34,2.0,2013,7,23,0,0,0,1,0,1,0,0
1055424,95,10,1.0,2017,1,3,0,0,0,1,0,1,0,0
843620,40,46,4.5,2016,6,20,0,1,0,1,0,1,0,0
1153326,40,16,1.5,2017,5,1,0,0,0,1,0,1,0,0
551964,20,20,1.5,2015,7,14,0,0,0,1,0,1,0,0
1104858,50,49,3.0,2017,5,1,0,0,0,1,0,1,0,0
517866,20,18,1.0,2015,6,2,0,0,0,1,0,1,0,0
1036766,30,8,2.0,2017,1,3,0,0,0,1,0,1,0,0
337072,200,39,6.5,2015,3,5,1,1,0,1,0,1,0,0
737642,195,72,5.0,2016,1,24,1,2,0,1,0,1,0,0
520766,200,29,2.0,2015,6,20,1,0,0,1,0,1,0,0
757900,100,15,2.0,2016,2,26,1,1,0,1,0,1,0,0
978576,50,225,78.5,2016,10,11,0,1,0,1,0,1,0,0
961684,200,77,7.5,2016,9,25,1,0,0,1,0,1,0,0
371490,20,20,1.0,2014,12,19,1,0,0,1,0,1,0,0
1134692,20,12,1.0,2017,3,15,1,1,0,1,0,1,0,0
507726,35,34,1.0,2015,5,26,1,1,0,1,0,1,0,0
349586,165,61,8.0,2015,2,6,1,0,0,1,0,1,0,0
1153710,20,19,3.5,2017,4,5,0,1,0,1,0,1,0,0
1269190,100,12,1.5,2017,6,27,0,0,0,1,0,1,0,0
303042,20,78,6.0,2015,2,13,0,1,0,1,0,1,0,0
647520,20,15,3.0,2015,10,22,0,1,0,1,0,1,0,0
681878,50,32,4.5,2015,12,9,0,1,0,1,0,1,0,0
873296,105,103,12.0,2016,6,9,0,0,0,1,0,1,0,0
1164720,200,7,1.0,2017,3,31,0,1,0,1,0,1,0,0
1019552,35,11,1.5,2016,11,24,0,0,0,1,0,1,0,0
1147664,100,202,16.0,2017,3,30,0,0,0,1,0,1,0,0
948294,120,7,1.0,2016,9,6,0,1,0,1,0,1,0,0
393850,20,54,3.0,2015,1,17,0,0,0,1,0,1,0,0
733878,0,8,1.0,2016,1,19,0,1,1,0,0,1,0,0
860656,95,22,2.5,2016,5,27,0,1,0,1,0,1,0,0
1246252,65,14,2.0,2017,7,3,0,1,0,1,0,1,0,0
622122,20,10,1.0,2015,9,30,0,1,0,1,0,1,0,0
222976,30,23,2.0,2014,6,17,0,0,0,1,0,1,0,0
439968,20,30,2.0,2015,3,22,0,0,0,1,0,1,0,0
852060,20,13,1.0,2016,5,17,0,0,0,1,0,1,0,0
546848,50,29,2.0,2015,7,8,0,0,0,1,0,1,0,0
81278,20,11,4.0,2013,8,21,0,0,0,1,0,1,0,0
53556,45,25,2.0,2013,5,13,0,0,0,1,0,1,0,0
1158854,20,23,4.5,2017,5,1,0,1,0,1,0,1,0,0
68876,35,13,1.0,2013,7,30,0,0,0,1,0,1,0,0
514496,20,15,0.53,2015,6,24,0,0,0,1,0,1,0,0
649404,40,8,0.72,2015,10,25,0,0,0,1,0,1,0,0
108384,20,8,1.0,2013,10,24,0,1,0,1,0,1,0,0
753934,30,11,1.5,2016,2,14,0,1,0,1,0,1,0,0
206592,25,17,1.0,2014,4,29,0,1,0,1,0,1,0,0
15467,55,19,2.0,2012,6,1,0,0,0,1,0,1,0,0
983444,100,9,0.62,2016,10,21,0,1,0,1,0,1,0,0
74782,25,16,1.5,2013,9,29,0,0,0,1,0,1,0,0
456988,20,9,1.5,2015,3,26,0,0,0,1,0,1,0,0
1049760,50,26,2.0,2016,12,24,0,0,0,1,0,1,0,0
808808,20,28,3.0,2016,4,1,0,1,0,1,0,1,0,0
599652,20,48,9.0,2015,9,15,0,0,0,1,0,1,0,0
524748,20,13,2.0,2015,7,2,0,1,0,1,0,1,0,0
310652,50,19,2.5,2014,10,8,0,0,0,1,0,1,0,0
946326,40,18,2.5,2016,11,3,0,0,0,1,0,1,0,0
1146166,95,30,3.0,2017,3,27,0,1,0,1,0,1,0,0
1190334,80,15,1.0,2017,4,24,0,0,0,1,0,1,0,0
895394,20,21,1.0,2016,7,5,1,0,0,1,0,1,0,0
1100628,200,52,3.0,2017,3,2,0,0,0,1,0,1,0,0
996868,100,24,1.0,2016,11,14,0,0,0,1,0,1,0,0
751230,150,97,11.0,2016,12,15,1,1,0,1,0,1,0,0
356840,195,56,5.5,2014,11,28,1,0,0,1,0,1,0,0
269082,105,29,2.5,2014,9,25,1,0,0,1,0,1,0,0
449788,25,15,1.0,2015,5,20,1,0,0,1,0,1,0,0
792232,195,61,4.5,2016,3,17,1,2,0,1,0,1,0,0
1164876,20,29,4.5,2017,4,18,0,0,0,1,0,1,0,0
861444,50,15,1.5,2016,6,5,1,1,0,1,0,1,0,0
148982,20,16,2.0,2014,10,23,0,2,0,1,0,1,0,0
861742,30,45,4.0,2016,6,1,0,0,0,1,0,1,0,0
817074,20,12,1.0,2016,4,10,0,1,0,1,0,1,0,0
286160,95,26,5.0,2014,10,25,0,2,0,1,0,1,0,0
788722,20,11,0.5,2016,3,15,0,2,0,1,0,1,0,0
1008654,40,18,2.5,2016,11,27,0,0,0,1,0,1,0,0
964478,50,15,1.5,2016,9,26,0,0,0,1,0,1,0,0
953220,50,57,6.5,2016,11,24,0,0,0,1,0,1,0,0
64078,20,41,3.0,2013,8,21,0,0,0,1,0,1,0,0
1046540,35,17,1.5,2017,4,17,0,1,0,1,0,1,0,0
622284,50,12,1.0,2015,9,28,0,0,0,1,0,1,0,0
31150,20,38,2.0,2013,2,16,0,0,0,1,0,1,0,0
574132,30,44,7.0,2015,8,17,0,0,0,1,0,1,0,0
724824,85,39,4.5,2016,1,12,0,2,0,1,0,1,0,0
883324,25,40,4.0,2016,6,20,0,1,0,1,0,1,0,0
502204,20,90,5.0,2016,2,17,0,1,0,1,0,1,0,0
283038,35,74,8.0,2014,9,14,0,0,0,1,0,1,0,0
650720,0,13,1.0,2015,10,29,0,0,1,0,0,1,0,0
586680,30,52,5.5,2015,8,21,0,0,0,1,0,1,0,0
899240,20,12,1.0,2016,7,8,0,1,0,1,0,1,0,0
520876,35,32,2.0,2015,6,8,0,0,0,1,0,1,0,0
1083784,20,38,4.0,2017,3,2,0,1,0,1,0,1,0,0
651352,20,41,4.0,2016,2,9,0,0,0,1,0,1,0,0
968268,120,56,8.5,2016,10,18,0,1,0,1,0,1,0,0
479760,20,7,1.0,2015,4,22,0,0,0,1,0,1,0,0
134690,20,20,2.0,2014,1,14,0,2,0,1,0,1,0,0
692918,25,9,1.0,2016,7,4,0,2,0,1,0,1,0,0
1092632,65,115,9.5,2017,2,1,0,0,0,1,0,1,0,0
753154,20,7,0.52,2016,2,5,0,0,0,1,0,1,0,0
46524,20,13,0.52,2016,2,17,0,1,0,1,0,1,0,0
634480,45,20,1.5,2015,10,8,0,2,0,1,0,1,0,0
771044,100,21,5.0,2016,8,14,0,0,0,1,0,1,0,0
497268,20,22,1.0,2015,7,5,0,1,0,1,0,1,0,0
435138,20,57,2.0,2015,3,16,0,2,0,1,0,1,0,0
334530,40,37,1.0,2014,11,25,0,0,0,1,0,1,0,0
904144,40,25,1.0,2016,7,14,0,0,0,1,0,1,0,0
397946,20,47,8.0,2015,1,29,0,0,0,1,0,1,0,0
561800,20,55,6.0,2015,8,7,0,1,0,1,0,1,0,0
810234,20,6,1.0,2016,4,2,0,1,0,1,0,1,0,0
559046,20,14,1.0,2015,7,26,0,1,0,1,0,1,0,0
338308,25,13,1.5,2014,11,7,0,0,0,1,0,1,0,0
477634,50,55,6.0,2016,3,8,0,1,0,1,0,1,0,0
913194,25,14,0.53,2016,7,28,0,0,0,1,0,1,0,0
429866,20,32,6.0,2015,4,17,0,1,0,1,0,1,0,0
632702,200,46,9.5,2015,11,9,0,0,0,1,0,1,0,0
429366,35,21,2.5,2015,3,19,0,0,0,1,0,1,0,0
433084,20,22,2.5,2015,3,3,0,0,0,1,0,1,0,0
185092,20,21,2.5,2014,4,7,0,1,0,1,0,1,0,0
395652,85,41,2.0,2015,1,21,0,0,0,1,0,1,0,0
943724,40,10,0.62,2016,8,29,0,0,0,1,0,1,0,0
546124,25,40,8.0,2015,7,10,0,0,0,1,0,1,0,0
876444,195,26,1.0,2016,6,13,0,1,0,1,0,1,0,0
893978,35,9,1.5,2016,11,18,0,2,0,1,0,1,0,0
1249378,0,22,2.0,2017,6,13,0,0,1,0,0,1,0,0
273256,20,69,3.0,2014,8,8,0,0,0,1,0,1,0,0
1240730,195,156,24.0,2017,6,21,0,0,0,1,0,1,0,0
651014,200,33,2.0,2015,12,9,0,1,0,1,0,1,0,0
1236254,75,24,2.0,2017,5,31,0,2,0,1,0,1,0,0
1201118,40,15,2.5,2017,5,5,0,1,0,1,0,1,0,0
1227748,20,29,2.0,2017,6,7,0,0,0,1,0,1,0,0
408118,20,13,1.5,2015,1,30,0,0,0,1,0,1,0,0
1258402,20,27,2.5,2017,6,27,0,0,0,1,0,1,0,0
489114,195,77,7.5,2015,5,25,0,0,0,1,0,1,0,0
16689,25,10,2.0,2012,5,4,0,0,0,1,0,1,0,0
1089062,25,8,1.0,2017,2,2,0,1,0,1,0,1,0,0
709160,20,26,1.0,2017,6,26,0,0,0,1,0,1,0,0
385662,35,16,1.0,2015,5,4,0,0,0,1,0,1,0,0
508570,20,17,1.0,2015,6,8,0,0,0,1,0,1,0,0
934790,20,15,1.0,2016,8,18,0,0,0,1,0,1,0,0
1133716,30,27,1.5,2017,3,8,0,1,0,1,0,1,0,0
473474,20,12,0.65,2015,4,20,0,1,0,1,0,1,0,0
1143032,25,13,1.0,2017,3,23,0,1,0,1,0,1,0,0
121490,20,13,0.63,2013,11,18,0,0,0,1,0,1,0,0
339560,20,7,1.0,2014,11,11,0,0,0,1,0,1,0,0
659340,20,17,3.0,2015,11,8,0,1,0,1,0,1,0,0
835082,40,86,8.0,2016,5,11,0,0,0,1,0,1,0,0
335902,20,14,1.5,2014,11,4,0,2,0,1,0,1,0,0
441106,20,26,2.0,2015,3,16,0,0,0,1,0,1,0,0
624356,30,8,0.53,2016,8,4,0,0,0,1,0,1,0,0
456388,20,81,4.5,2015,5,12,0,0,0,1,0,1,0,0
955242,20,8,1.5,2016,9,10,0,1,0,1,0,1,0,0
496430,20,13,2.0,2015,5,12,0,0,0,1,0,1,0,0
793246,20,83,7.5,2016,3,22,0,1,0,1,0,1,0,0
547190,20,5,0.7,2015,7,8,0,1,0,1,0,1,0,0
696630,0,7,0.6,2015,12,21,1,1,1,0,0,0,1,0
643970,20,10,0.7,2015,12,11,0,0,0,1,0,0,1,0
801486,150,24,1.5,2016,3,31,0,1,0,1,0,0,1,0
455054,30,13,1.5,2015,3,29,0,1,0,1,0,0,1,0
1257976,0,18,1.0,2017,6,29,0,1,1,0,0,0,1,0
1253224,0,24,1.0,2017,6,15,0,2,1,0,0,0,1,0
837722,50,9,1.5,2016,5,6,0,0,0,1,0,0,1,0
631416,80,102,2.0,2015,10,20,0,0,0,1,0,0,1,0
149728,50,44,3.0,2014,1,24,0,0,0,1,0,0,1,0
195576,25,39,2.0,2014,6,27,1,0,0,1,0,0,1,0
1048302,40,25,1.5,2017,1,1,0,2,0,1,0,0,1,0
560662,20,7,0.63,2015,7,22,0,1,0,1,0,0,1,0
661814,70,28,1.0,2015,11,10,0,0,0,1,0,0,1,0
640496,30,18,1.5,2015,10,16,0,1,0,1,0,0,1,0
1200374,0,13,2.0,2017,5,4,0,1,1,0,0,0,1,0
101498,20,9,2.5,2013,10,13,0,2,0,1,0,0,1,0
729464,40,14,1.0,2016,4,25,0,0,0,1,0,0,1,0
961630,0,7,1.0,2016,9,28,1,1,1,0,0,0,1,0
544234,35,20,3.0,2015,11,1,0,1,0,1,0,0,1,0
517366,20,19,0.52,2015,6,12,0,1,0,1,0,0,1,0
271652,30,19,1.0,2014,11,11,0,0,0,1,0,0,1,0
760066,45,15,2.5,2016,2,12,0,0,0,1,0,0,1,0
80844,40,39,3.0,2013,9,5,0,1,0,1,0,0,1,0
820086,95,38,2.5,2016,4,26,0,1,0,1,0,0,1,0
1013558,50,18,2.0,2016,11,27,0,0,0,1,0,0,1,0
206332,20,38,2.0,2014,9,2,0,1,0,1,0,0,1,0
624662,55,10,1.0,2015,10,2,0,1,0,1,0,0,1,0
470472,50,108,7.0,2015,4,16,0,1,0,1,0,0,1,0
331970,20,38,3.5,2015,9,10,0,1,0,1,0,0,1,0
705890,20,14,1.0,2016,1,12,0,0,0,1,0,0,1,0
932804,40,19,1.5,2016,8,18,0,1,0,1,0,0,1,0
1101522,35,45,3.0,2017,2,13,0,0,0,1,0,0,1,0
760300,45,11,2.0,2016,2,13,0,0,0,1,0,0,1,0
636858,20,11,0.63,2015,10,18,0,1,0,1,0,0,1,0
371896,50,123,7.5,2015,3,4,0,0,0,1,0,0,1,0
636842,30,16,1.5,2015,10,12,0,0,0,1,0,0,1,0
564446,20,11,0.7,2015,7,28,0,1,0,1,0,0,1,0
925286,100,91,4.0,2016,11,1,0,1,0,1,0,0,1,0
324224,50,108,7.0,2014,10,29,0,1,0,1,0,0,1,0
1008054,50,77,1.5,2016,11,10,0,0,0,1,0,0,1,0
40495,95,31,2.0,2013,2,18,0,1,0,1,0,0,1,0
184780,50,145,7.5,2014,3,21,0,1,0,1,0,0,1,0
338926,50,88,6.0,2015,1,1,0,1,0,1,0,0,1,0
104304,50,14,0.68,2013,10,15,1,0,0,1,0,0,1,0
413182,95,110,2.5,2015,2,7,0,0,0,1,0,0,1,0
1108666,80,32,3.0,2017,2,18,0,0,0,1,0,0,1,0
692658,100,11,0.5,2015,12,12,0,0,0,1,0,0,1,0
173776,20,90,10.5,2014,3,8,0,1,0,1,0,0,1,0
1254852,0,13,0.52,2017,6,24,0,1,1,0,0,0,1,0
637842,50,34,2.0,2015,10,16,1,1,0,1,0,0,1,0
953442,120,54,3.0,2017,2,22,0,0,0,1,0,0,1,0
648628,80,99,2.0,2015,10,26,0,0,0,1,0,0,1,0
670640,40,32,3.5,2015,11,30,0,1,0,1,0,0,1,0
403078,50,74,1.5,2015,2,2,0,2,0,1,0,0,1,0
174562,50,77,5.0,2014,3,3,0,1,0,1,0,0,1,0
396238,100,52,2.0,2015,2,13,1,1,0,1,0,0,1,0
20387,50,29,2.5,2012,7,6,1,0,0,1,0,0,1,0
646906,100,43,3.0,2016,2,1,1,1,0,1,0,0,1,0
783292,75,43,0.5,2016,3,11,0,2,0,1,0,0,1,0
515262,50,20,2.0,2015,9,24,1,1,0,1,0,0,1,0
147404,20,5,1.0,2014,1,16,0,0,0,1,0,0,1,0
260900,55,90,2.5,2014,7,17,1,1,0,1,0,0,1,0
563650,40,12,1.0,2015,7,24,0,1,0,1,0,0,1,0
743674,40,11,2.5,2016,4,13,0,2,0,1,0,0,1,0
71912,75,27,2.5,2013,8,5,0,0,0,1,0,0,1,0
1186514,0,10,0.68,2017,4,28,0,1,1,0,0,0,1,0
1104494,40,13,1.0,2017,4,23,0,0,0,1,0,0,1,0
764534,45,49,6.0,2016,2,16,0,0,0,1,0,0,1,0
808292,40,196,5.5,2016,5,16,0,2,0,1,0,0,1,0
630734,30,25,1.5,2015,12,18,0,0,0,1,0,0,1,0
757284,50,17,3.0,2016,2,11,0,0,0,1,0,0,1,0
356060,60,45,1.0,2016,2,23,0,0,0,1,0,0,1,0
1045886,40,26,2.0,2017,1,23,0,1,0,1,0,0,1,0
939668,70,31,2.5,2016,12,13,0,2,0,1,0,0,1,0
873386,0,23,2.0,2016,6,10,1,0,1,0,0,0,1,0
933818,40,13,1.0,2017,1,24,0,1,0,1,0,0,1,0
624118,200,22,2.0,2015,11,13,0,0,0,1,0,0,1,0
149716,115,33,2.0,2015,2,9,0,0,0,1,0,0,1,0
585946,50,46,3.5,2016,3,2,0,0,0,1,0,0,1,0
876396,55,35,2.0,2016,12,1,0,2,0,1,0,0,1,0
263818,50,131,8.0,2014,10,29,0,1,0,1,0,0,1,0
759972,45,21,4.5,2016,2,19,0,0,0,1,0,0,1,0
893056,35,38,3.0,2016,7,2,0,1,0,1,0,0,1,0
326428,50,26,2.5,2014,10,29,1,1,0,1,0,0,1,0
769518,20,10,0.73,2016,2,22,0,1,0,1,0,0,1,0
806638,0,16,1.5,2016,3,29,1,0,1,0,0,0,1,0
467408,40,36,2.0,2015,7,23,0,2,0,1,0,0,1,0
567558,40,14,1.0,2015,8,1,0,1,0,1,0,0,1,0
854696,40,23,1.5,2016,6,17,0,0,0,1,0,0,1,0
1182624,100,12,1.0,2017,4,19,0,1,0,1,0,0,1,0
27681,20,21,3.0,2013,3,1,0,0,0,1,0,0,1,0
412970,65,52,4.5,2016,5,4,0,1,0,1,0,0,1,0
344234,60,74,2.0,2016,2,1,0,0,0,1,0,0,1,0
692812,40,62,3.5,2015,12,15,0,1,0,1,0,0,1,0
933666,40,8,1.0,2016,8,18,0,0,0,1,0,0,1,0
645202,0,17,1.5,2016,3,24,1,1,1,0,0,0,1,0
65033,50,12,1.0,2013,7,21,1,0,0,1,0,0,1,0
550842,20,20,1.0,2015,7,10,0,1,0,1,0,0,1,0
19421,0,95,4.5,2012,6,15,1,1,1,0,0,0,1,0
897162,40,33,2.5,2016,8,10,0,2,0,1,0,0,1,0
955914,0,20,2.0,2016,9,13,1,1,1,0,0,0,1,0
1158690,40,14,1.0,2017,3,29,0,1,0,1,0,0,1,0
551170,70,33,4.0,2015,7,16,1,1,0,1,0,0,1,0
198690,0,21,2.0,2014,8,7,1,1,1,0,0,0,1,0
657518,120,40,5.5,2015,11,17,0,0,0,1,0,0,1,0
708696,30,9,1.0,2016,1,12,0,1,0,1,0,0,1,0
1007396,175,27,2.5,2016,11,12,0,0,0,1,0,0,1,0
505126,75,123,11.5,2015,9,1,0,2,0,1,0,0,1,0
574428,20,13,2.0,2015,8,7,0,0,0,1,0,0,1,0
602450,35,30,4.0,2015,9,28,0,0,0,1,0,0,1,0
895244,50,7,1.5,2016,7,25,0,0,0,1,0,0,1,0
342398,120,30,3.0,2015,9,2,0,1,0,1,0,0,1,0
552700,70,22,5.0,2015,10,26,0,1,0,1,0,0,1,0
175278,50,32,5.0,2014,6,25,0,0,0,1,0,0,1,0
101496,0,6,1.5,2013,11,23,1,2,1,0,0,0,1,0
365292,200,51,5.5,2014,12,18,0,0,0,1,0,0,1,0
42251,85,131,7.5,2013,6,10,0,0,0,1,0,0,1,0
446478,150,49,4.0,2015,4,15,0,1,0,1,0,0,1,0
132570,20,28,1.5,2013,12,12,1,1,0,1,0,0,1,0
288942,35,68,1.5,2014,9,18,1,0,0,1,0,0,1,0
1105794,0,12,0.5,2017,2,13,1,1,1,0,0,0,1,0
515256,50,16,1.0,2015,7,6,1,1,0,1,0,0,1,0
956102,20,12,0.67,2016,9,12,0,1,0,1,0,0,1,0
902476,45,32,1.5,2016,9,28,0,0,0,1,0,0,1,0
1051856,95,44,4.5,2017,3,3,0,2,0,1,0,0,1,0
583752,0,8,0.67,2015,8,16,1,1,1,0,0,0,1,0
521072,50,41,1.5,2015,7,1,1,1,0,1,0,0,1,0
749686,20,32,6.0,2016,2,2,1,1,0,1,0,0,1,0
1010274,200,34,1.5,2017,4,18,1,1,0,1,0,0,1,0
998100,50,63,1.5,2016,10,30,0,0,0,1,0,0,1,0
1033670,50,29,2.0,2017,5,2,0,1,0,1,0,0,1,0
1266892,0,24,1.5,2017,7,3,0,1,1,0,0,0,1,0
762374,0,5,1.0,2016,2,15,1,0,1,0,0,0,1,0
743634,40,15,2.5,2016,4,13,0,2,0,1,0,0,1,0
663810,70,35,1.0,2015,11,10,0,0,0,1,0,0,1,0
475914,200,25,2.5,2015,4,20,0,0,0,1,0,0,1,0
831294,85,23,4.5,2016,8,29,0,0,0,1,0,0,1,0
364716,0,29,4.0,2015,3,3,1,0,1,0,0,0,1,0
1105904,25,27,2.5,2017,2,13,0,0,0,1,0,0,1,0
242382,20,6,0.48,2014,6,13,1,0,0,1,0,0,1,0
783778,20,9,1.0,2016,3,18,0,1,0,1,0,0,1,0
773016,40,12,1.5,2016,4,13,0,0,0,1,0,0,1,0
672894,40,15,1.5,2015,11,22,0,1,0,1,0,0,1,0
1132694,95,18,2.5,2017,5,14,0,0,0,1,0,0,1,0
311530,45,14,0.65,2014,10,8,1,0,0,1,0,0,1,0
1236562,100,11,1.0,2017,5,31,0,0,0,1,0,0,1,0
1000966,50,70,1.5,2016,11,3,0,3,0,1,0,0,1,0
782430,50,26,1.0,2016,3,31,1,1,0,1,0,0,1,0
777650,20,22,2.0,2016,3,2,1,1,0,1,0,0,1,0
138228,35,17,2.0,2014,2,12,1,0,0,1,0,0,1,0
1034414,0,13,0.57,2016,12,13,1,0,1,0,0,0,1,0
996888,50,57,1.5,2016,10,30,0,0,0,1,0,0,1,0
1191750,0,21,2.0,2017,5,1,1,2,1,0,0,0,1,0
793234,70,52,3.5,2016,3,16,0,1,0,1,0,0,1,0
372416,120,16,1.5,2014,12,28,0,1,0,1,0,0,1,0
665278,50,31,1.0,2015,12,10,0,0,0,1,0,0,1,0
1170198,45,56,10.0,2017,5,1,0,1,0,1,0,0,1,0
1002272,50,29,1.5,2016,11,24,0,0,0,1,0,0,1,0
213532,30,10,1.0,2014,8,25,0,1,0,1,0,0,1,0
64585,30,46,11.5,2013,7,11,0,2,0,1,0,0,1,0
1013762,40,14,1.5,2016,11,20,0,0,0,1,0,0,1,0
315576,0,29,1.0,2015,1,22,1,1,1,0,0,0,1,0
812914,60,162,18.5,2016,4,11,0,1,0,1,0,0,1,0
660690,50,17,1.5,2016,3,7,0,1,0,1,0,0,1,0
347104,50,74,5.0,2015,1,1,0,1,0,1,0,0,1,0
638204,150,59,4.5,2015,11,20,0,0,0,1,0,0,1,0
519694,65,25,1.0,2015,6,25,0,0,0,1,0,0,1,0
647336,50,23,1.5,2016,12,23,0,2,0,1,0,0,1,0
464844,25,19,1.5,2015,6,21,1,1,0,1,0,0,1,0
824044,0,38,1.0,2016,5,30,1,1,1,0,0,0,1,0
409818,0,23,0.62,2015,3,30,1,1,1,0,0,0,1,0
755198,40,36,2.0,2016,2,21,0,1,0,1,0,0,1,0
552650,20,89,4.0,2015,8,5,0,1,0,1,0,0,1,0
710420,20,21,1.0,2016,1,18,0,1,0,1,0,0,1,0
1000988,50,62,1.5,2016,11,3,0,0,0,1,0,0,1,0
384928,200,55,6.5,2015,1,4,0,2,0,1,0,0,1,0
392958,25,74,8.5,2015,5,28,0,0,0,1,0,0,1,0
515260,55,10,1.0,2015,10,12,0,1,0,1,0,0,1,0
555340,0,58,3.0,2015,7,26,1,1,1,0,0,0,1,0
603902,50,31,1.0,2016,4,11,0,1,0,1,0,0,1,0
217978,0,23,3.5,2014,5,17,0,0,1,0,0,0,1,0
238934,200,362,30.0,2014,8,7,1,0,0,1,0,0,1,0
456284,200,136,9.5,2015,4,28,1,0,0,1,0,0,1,0
1029440,50,32,3.0,2016,12,8,1,2,0,1,0,0,1,0
42271,145,310,34.0,2013,5,29,1,0,0,1,0,0,1,0
484670,50,104,5.0,2015,4,29,1,2,0,1,0,0,1,0
967380,200,291,31.0,2016,10,16,1,0,0,1,0,0,1,0
681692,50,34,1.5,2015,11,30,1,3,0,1,0,0,1,0
200598,200,131,15.5,2014,4,27,1,0,0,1,0,0,1,0
953152,50,23,1.5,2016,9,15,1,0,0,1,0,0,1,0
1132342,200,124,11.5,2017,5,15,1,1,0,1,0,0,1,0
194692,200,144,8.5,2014,4,12,1,0,0,1,0,0,1,0
1119092,150,99,9.0,2017,2,25,1,1,0,1,0,0,1,0
902474,45,35,1.5,2016,7,28,0,0,0,1,0,0,1,0
920194,45,26,1.5,2016,8,26,0,0,0,1,0,0,1,0
666322,200,17,1.0,2015,11,22,1,1,0,1,0,0,1,0
1193886,75,47,1.5,2017,4,26,0,2,0,1,0,0,1,0
647338,50,25,3.5,2017,3,30,1,0,0,1,0,0,1,0
1194244,35,18,1.0,2017,5,1,0,1,0,1,0,0,1,0
658816,200,33,6.0,2016,10,25,1,1,0,1,0,0,1,0
1009802,50,69,1.5,2016,11,14,0,0,0,1,0,0,1,0
353224,50,16,1.0,2014,11,25,1,1,0,1,0,0,1,0
938260,100,24,1.5,2016,8,29,0,0,0,1,0,0,1,0
907966,50,24,2.0,2016,8,25,1,1,0,1,0,0,1,0
997470,50,56,1.5,2016,10,30,0,0,0,1,0,0,1,0
993134,60,26,0.63,2016,10,25,0,0,0,1,0,0,1,0
41884,0,26,4.0,2013,5,29,1,1,1,0,0,0,1,0
888698,40,17,1.5,2016,6,28,1,1,0,1,0,0,1,0
1119610,60,65,5.0,2017,3,21,0,1,0,1,0,0,1,0
476324,55,28,1.5,2015,6,14,1,1,0,1,0,0,1,0
