course_id,year_p,is_success,level_enc,is_paid_False,is_paid_True,business_subject,graphic_subject,music_subject,webdev_subject
561188,2015,1,1,0,1,0,1,0,0
600486,2015,1,1,0,1,0,1,0,0
501140,2015,1,0,0,1,0,1,0,0
405488,2015,1,0,0,1,0,1,0,0
1219326,2017,0,0,0,1,0,1,0,0
1029554,2017,0,1,0,1,0,1,0,0
1009068,2016,0,1,0,1,0,1,0,0
1276020,2017,0,1,0,1,0,1,0,0
1202746,2017,0,0,0,1,0,1,0,0
1226518,2017,1,1,1,0,0,1,0,0
870368,2016,0,1,0,1,0,1,0,0
1223336,2017,0,1,1,0,0,1,0,0
1257870,2017,0,0,1,0,0,1,0,0
519968,2015,1,0,0,1,0,1,0,0
656914,2015,0,0,0,1,0,1,0,0
787204,2016,0,2,0,1,0,1,0,0
380668,2015,0,0,0,1,0,1,0,0
412864,2015,0,1,0,1,0,1,0,0
463354,2015,0,0,0,1,0,1,0,0
636548,2015,0,0,0,1,0,1,0,0
513782,2015,1,0,0,1,0,1,0,0
19164,2012,1,0,0,1,0,1,0,0
637402,2016,0,0,0,1,0,1,0,0
901082,2016,1,1,1,0,0,1,0,0
608090,2015,0,1,0,1,0,1,0,0
1165016,2017,0,0,0,1,0,1,0,0
755680,2016,1,0,1,0,0,1,0,0
930416,2016,1,1,1,0,0,1,0,0
784478,2016,0,1,0,1,0,1,0,0
17349,2012,1,0,1,0,0,1,0,0
93484,2013,1,1,0,1,0,1,0,0
927186,2016,0,1,0,1,0,1,0,0
628440,2016,0,0,0,1,0,1,0,0
1047508,2016,1,0,1,0,0,1,0,0
406504,2015,0,1,0,1,0,1,0,0
644914,2015,0,0,0,1,0,1,0,0
908324,2016,0,1,0,1,0,1,0,0
15611,2012,1,0,0,1,0,1,0,0
775252,2016,0,1,0,1,0,1,0,0
850426,2016,0,0,0,1,0,1,0,0
530426,2015,0,0,0,1,0,1,0,0
627782,2015,1,1,1,0,0,1,0,0
1211198,2017,0,0,0,1,0,1,0,0
294294,2014,1,1,0,1,0,1,0,0
692920,2016,1,1,0,1,0,1,0,0
349144,2014,0,1,0,1,0,1,0,0
711688,2016,0,0,0,1,0,1,0,0
625920,2015,0,0,0,1,0,1,0,0
286508,2014,0,1,0,1,0,1,0,0
768940,2016,1,2,0,1,0,1,0,0
640428,2015,0,0,0,1,0,1,0,0
1168910,2017,0,0,0,1,0,1,0,0
640426,2015,0,0,0,1,0,1,0,0
300466,2014,1,0,0,1,0,1,0,0
682060,2016,0,1,0,1,0,1,0,0
809216,2016,1,1,1,0,0,1,0,0
532140,2015,0,1,0,1,0,1,0,0
546832,2015,0,0,0,1,0,1,0,0
1260674,2017,0,1,1,0,0,1,0,0
288110,2014,0,0,0,1,0,1,0,0
388104,2015,0,0,0,1,0,1,0,0
742392,2016,0,2,0,1,0,1,0,0
1265678,2017,0,0,0,1,0,1,0,0
814200,2016,0,1,0,1,0,1,0,0
468182,2015,0,0,0,1,0,1,0,0
789670,2016,0,0,0,1,0,1,0,0
1009622,2016,0,1,0,1,0,1,0,0
1164570,2017,0,1,0,1,0,1,0,0
686430,2016,0,1,0,1,0,1,0,0
1007622,2017,0,1,0,1,0,1,0,0
1031648,2016,0,0,0,1,0,1,0,0
1069348,2017,0,1,0,1,0,1,0,0
181294,2014,0,1,0,1,0,1,0,0
780150,2016,0,0,0,1,0,1,0,0
922464,2016,0,0,0,1,0,1,0,0
855188,2016,0,1,0,1,0,1,0,0
855764,2016,0,1,0,1,0,1,0,0
699376,2016,0,1,0,1,0,1,0,0
192726,2014,0,1,0,1,0,1,0,0
358998,2014,0,0,0,1,0,1,0,0
525446,2015,1,0,1,0,0,1,0,0
638040,2015,0,1,0,1,0,1,0,0
502588,2015,0,0,0,1,0,1,0,0
1177670,2017,0,0,0,1,0,1,0,0
753774,2016,0,0,0,1,0,1,0,0
530436,2015,0,2,0,1,0,1,0,0
690918,2015,0,0,0,1,0,1,0,0
927336,2016,0,0,0,1,0,1,0,0
1022032,2016,0,2,0,1,0,1,0,0
1101806,2017,0,1,0,1,0,1,0,0
1246168,2017,0,1,0,1,0,1,0,0
1242692,2017,0,3,0,1,0,1,0,0
1185390,2017,0,0,0,1,0,1,0,0
700942,2015,0,1,0,1,0,1,0,0
804096,2016,0,0,0,1,0,1,0,0
733654,2016,0,1,0,1,0,1,0,0
994312,2016,0,1,0,1,0,1,0,0
902300,2016,1,2,1,0,0,1,0,0
522426,2015,1,1,0,1,0,1,0,0
550360,2015,0,1,0,1,0,1,0,0
314698,2014,0,1,0,1,0,1,0,0
960898,2016,0,1,0,1,0,1,0,0
1245392,2017,0,0,1,0,0,1,0,0
661628,2015,0,0,0,1,0,1,0,0
1199928,2017,0,0,0,1,0,1,0,0
923902,2016,0,0,0,1,0,1,0,0
720300,2016,0,0,0,1,0,1,0,0
79120,2013,0,1,0,1,0,1,0,0
1106490,2017,0,1,0,1,0,1,0,0
424770,2015,1,0,0,1,0,1,0,0
22445,2012,1,0,1,0,0,1,0,0
581352,2015,1,0,0,1,0,1,0,0
874656,2016,1,1,1,0,0,1,0,0
1156778,2017,1,1,1,0,0,1,0,0
870936,2016,0,0,0,1,0,1,0,0
413713,2015,1,0,0,1,0,1,0,0
52457,2013,1,0,0,1,0,1,0,0
446936,2015,1,0,0,1,0,1,0,0
77896,2013,1,1,0,1,0,1,0,0
654038,2015,0,1,0,1,0,1,0,0
438420,2015,0,0,0,1,0,1,0,0
1246636,2017,0,0,0,1,0,1,0,0
406424,2015,0,0,0,1,0,1,0,0
1243016,2017,0,2,0,1,0,1,0,0
1266468,2017,0,2,0,1,0,1,0,0
611804,2015,1,1,1,0,0,1,0,0
276680,2015,0,1,0,1,0,1,0,0
922092,2016,0,1,0,1,0,1,0,0
1274846,2017,0,3,0,1,0,1,0,0
1093446,2017,0,1,0,1,0,1,0,0
1000116,2016,0,1,0,1,0,1,0,0
673142,2016,0,0,0,1,0,1,0,0
701468,2016,0,0,0,1,0,1,0,0
399938,2015,1,0,1,0,0,1,0,0
555952,2015,0,0,0,1,0,1,0,0
341952,2014,1,2,0,1,0,1,0,0
474076,2015,1,0,0,1,0,1,0,0
839536,2016,1,0,1,0,0,1,0,0
787340,2016,1,2,1,0,0,1,0,0
559204,2015,1,1,0,1,0,1,0,0
1197810,2017,0,0,0,1,0,1,0,0
971260,2016,0,1,0,1,0,1,0,0
960326,2016,0,2,0,1,0,1,0,0
144222,2014,0,1,0,1,0,1,0,0
447210,2015,0,1,0,1,0,1,0,0
482208,2015,1,1,0,1,0,1,0,0
998580,2017,0,0,0,1,0,1,0,0
475214,2015,1,0,0,1,0,1,0,0
77532,2013,1,1,0,1,0,1,0,0
846214,2016,1,1,0,1,0,1,0,0
951912,2016,1,0,0,1,0,1,0,0
1132572,2017,1,0,1,0,0,1,0,0
660876,2015,1,1,1,0,0,1,0,0
837798,2016,0,0,0,1,0,1,0,0
834226,2016,1,1,0,1,0,1,0,0
750934,2016,1,1,0,1,0,1,0,0
770622,2016,0,1,0,1,0,1,0,0
1029436,2017,1,1,0,1,0,1,0,0
1165588,2017,0,0,0,1,0,1,0,0
1226182,2017,0,1,0,1,0,1,0,0
978462,2016,1,1,0,1,0,1,0,0
585566,2015,0,1,0,1,0,1,0,0
805882,2016,0,1,0,1,0,1,0,0
413180,2015,1,0,0,1,0,1,0,0
1027480,2017,0,0,0,1,0,1,0,0
951304,2016,0,0,0,1,0,1,0,0
1219814,2017,0,0,0,1,0,1,0,0
518870,2015,1,0,0,1,0,1,0,0
935108,2016,1,0,0,1,0,1,0,0
53549,2013,0,0,0,1,0,1,0,0
907408,2016,0,0,0,1,0,1,0,0
410974,2015,0,0,0,1,0,1,0,0
1035402,2017,0,1,0,1,0,1,0,0
991416,2016,0,0,0,1,0,1,0,0
472592,2015,0,1,0,1,0,1,0,0
140368,2014,0,1,0,1,0,1,0,0
366194,2014,0,0,0,1,0,1,0,0
939882,2016,0,0,0,1,0,1,0,0
631148,2015,0,1,0,1,0,1,0,0
885479,2016,0,0,0,1,0,1,0,0
783438,2016,0,2,0,1,0,1,0,0
49553,2013,0,0,0,1,0,1,0,0
506164,2015,1,1,0,1,0,1,0,0
280194,2014,1,0,0,1,0,1,0,0
711210,2016,0,2,0,1,0,1,0,0
905244,2016,0,0,0,1,0,1,0,0
637066,2015,0,0,0,1,0,1,0,0
785328,2017,0,2,0,1,0,1,0,0
744696,2016,0,1,0,1,0,1,0,0
220604,2014,0,0,0,1,0,1,0,0
699380,2016,0,2,0,1,0,1,0,0
787096,2016,0,2,0,1,0,1,0,0
793000,2016,0,0,0,1,0,1,0,0
803058,2016,0,0,0,1,0,1,0,0
494058,2015,1,0,0,1,0,1,0,0
1027080,2016,0,0,0,1,0,1,0,0
367460,2015,1,0,0,1,0,1,0,0
1151342,2017,0,1,0,1,0,1,0,0
395140,2015,1,0,0,1,0,1,0,0
866796,2016,0,0,0,1,0,1,0,0
857144,2016,0,1,0,1,0,1,0,0
611370,2015,1,1,1,0,0,1,0,0
452092,2015,0,1,0,1,0,1,0,0
286424,2014,1,0,0,1,0,1,0,0
348116,2014,1,0,1,0,0,1,0,0
436568,2015,0,0,0,1,0,1,0,0
956002,2016,0,1,0,1,0,1,0,0
185500,2014,0,1,0,1,0,1,0,0
722176,2016,0,1,0,1,0,1,0,0
197610,2014,0,0,0,1,0,1,0,0
672112,2015,0,1,0,1,0,1,0,0
672086,2015,0,1,0,1,0,1,0,0
185538,2014,0,1,0,1,0,1,0,0
188604,2014,0,1,0,1,0,1,0,0
188584,2014,0,1,0,1,0,1,0,0
181268,2014,0,1,0,1,0,1,0,0
177472,2014,0,1,0,1,0,1,0,0
766320,2016,0,1,0,1,0,1,0,0
181264,2014,0,1,0,1,0,1,0,0
513846,2015,0,1,0,1,0,1,0,0
242176,2014,0,1,0,1,0,1,0,0
255604,2014,0,1,0,1,0,1,0,0
1049380,2017,0,1,0,1,0,1,0,0
1216164,2017,0,2,0,1,0,1,0,0
1024800,2017,0,1,0,1,0,1,0,0
1262470,2017,0,1,0,1,0,1,0,0
1164832,2017,0,1,0,1,0,1,0,0
794036,2016,0,0,0,1,0,1,0,0
1004512,2016,1,0,0,1,0,1,0,0
464184,2015,1,0,0,1,0,1,0,0
1126016,2017,0,0,0,1,0,1,0,0
482924,2015,1,0,0,1,0,1,0,0
738198,2016,1,1,0,1,0,1,0,0
768366,2016,1,0,0,1,0,1,0,0
632136,2015,1,1,0,1,0,1,0,0
663702,2015,1,0,0,1,0,1,0,0
558432,2015,1,2,0,1,0,1,0,0
628786,2017,1,0,0,1,0,1,0,0
133968,2014,1,0,0,1,0,1,0,0
938680,2016,0,1,0,1,0,1,0,0
691641,2016,0,1,0,1,0,1,0,0
801186,2016,0,0,0,1,0,1,0,0
906760,2016,0,0,0,1,0,1,0,0
705444,2016,0,1,0,1,0,1,0,0
601092,2015,0,0,0,1,0,1,0,0
1246518,2017,0,0,0,1,0,1,0,0
1181652,2017,0,0,0,1,0,1,0,0
913768,2016,0,2,0,1,0,1,0,0
648350,2015,0,0,0,1,0,1,0,0
1161864,2017,0,0,0,1,0,1,0,0
374404,2014,0,1,0,1,0,1,0,0
967486,2016,0,0,0,1,0,1,0,0
496302,2015,0,0,0,1,0,1,0,0
1163644,2017,0,2,0,1,0,1,0,0
909970,2016,0,2,0,1,0,1,0,0
297702,2014,0,0,0,1,0,1,0,0
978272,2016,0,1,0,1,0,1,0,0
37821,2013,0,1,0,1,0,1,0,0
514398,2015,0,0,0,1,0,1,0,0
544944,2015,0,1,0,1,0,1,0,0
326338,2014,0,0,0,1,0,1,0,0
600366,2016,0,2,0,1,0,1,0,0
1088924,2017,0,1,0,1,0,1,0,0
574194,2015,0,0,0,1,0,1,0,0
865634,2016,1,1,0,1,0,1,0,0
400130,2015,1,0,0,1,0,1,0,0
563708,2015,1,1,0,1,0,1,0,0
1228900,2017,1,1,0,1,0,1,0,0
178044,2014,1,0,0,1,0,1,0,0
933888,2017,1,1,0,1,0,1,0,0
516394,2015,1,1,0,1,0,1,0,0
1195812,2017,0,1,0,1,0,1,0,0
590622,2016,1,0,0,1,0,1,0,0
249126,2014,1,0,0,1,0,1,0,0
1163768,2017,0,1,0,1,0,1,0,0
1131780,2017,0,0,0,1,0,1,0,0
909486,2016,0,0,0,1,0,1,0,0
368958,2014,0,0,0,1,0,1,0,0
201812,2014,0,0,0,1,0,1,0,0
484896,2015,0,1,0,1,0,1,0,0
553832,2015,0,2,0,1,0,1,0,0
452182,2015,0,1,0,1,0,1,0,0
490392,2015,0,1,0,1,0,1,0,0
1093760,2017,0,1,0,1,0,1,0,0
1115504,2017,0,1,0,1,0,1,0,0
446022,2015,0,1,0,1,0,1,0,0
522784,2015,0,0,0,1,0,1,0,0
311846,2014,0,1,0,1,0,1,0,0
942768,2016,0,1,0,1,0,1,0,0
288850,2014,0,0,0,1,0,1,0,0
1068664,2017,0,0,0,1,0,1,0,0
1136446,2017,0,1,0,1,0,1,0,0
1125728,2017,0,2,0,1,0,1,0,0
1228708,2017,0,0,0,1,0,1,0,0
1095488,2017,0,0,0,1,0,1,0,0
381828,2015,0,1,0,1,0,1,0,0
406054,2015,0,0,0,1,0,1,0,0
585174,2015,0,1,0,1,0,1,0,0
1125814,2017,0,2,0,1,0,1,0,0
1105636,2017,0,1,0,1,0,1,0,0
327310,2015,0,2,0,1,0,1,0,0
1080584,2017,0,3,0,1,0,1,0,0
513212,2015,0,0,0,1,0,1,0,0
1047750,2016,0,0,0,1,0,1,0,0
831640,2016,0,1,0,1,0,1,0,0
570188,2015,0,0,0,1,0,1,0,0
365926,2016,0,2,0,1,0,1,0,0
986832,2016,0,1,0,1,0,1,0,0
1077836,2017,0,1,0,1,0,1,0,0
872816,2016,0,0,0,1,0,1,0,0
518188,2015,0,1,0,1,0,1,0,0
726314,2016,0,2,0,1,0,1,0,0
883828,2016,0,2,0,1,0,1,0,0
826202,2016,1,0,0,1,0,1,0,0
1171720,2017,0,0,0,1,0,1,0,0
117004,2013,1,2,0,1,0,1,0,0
952106,2016,1,0,0,1,0,1,0,0
854746,2016,1,0,0,1,0,1,0,0
834114,2016,0,0,0,1,0,1,0,0
1012262,2016,0,0,0,1,0,1,0,0
1091360,2017,0,0,0,1,0,1,0,0
808542,2016,1,0,0,1,0,1,0,0
1142428,2017,0,1,0,1,0,1,0,0
1015308,2016,0,0,0,1,0,1,0,0
1114164,2017,0,0,0,1,0,1,0,0
635716,2015,0,0,0,1,0,1,0,0
374652,2015,0,0,0,1,0,1,0,0
727510,2016,0,1,0,1,0,1,0,0
579202,2015,0,0,0,1,0,1,0,0
699382,2016,0,2,0,1,0,1,0,0
20150,2012,1,0,0,1,0,1,0,0
895302,2016,0,0,0,1,0,1,0,0
403764,2015,0,0,0,1,0,1,0,0
145178,2014,0,0,0,1,0,1,0,0
1127944,2017,0,2,0,1,0,1,0,0
435626,2015,0,1,0,1,0,1,0,0
1114470,2017,0,1,0,1,0,1,0,0
1143148,2017,0,2,0,1,0,1,0,0
640164,2015,0,0,0,1,0,1,0,0
1141560,2017,0,2,0,1,0,1,0,0
1139792,2017,0,1,0,1,0,1,0,0
1221032,2017,0,1,0,1,0,1,0,0
1075366,2017,0,1,0,1,0,1,0,0
223884,2014,0,0,0,1,0,1,0,0
1164488,2017,0,1,0,1,0,1,0,0
1122306,2017,0,1,0,1,0,1,0,0
177584,2014,0,1,0,1,0,1,0,0
586914,2015,0,0,0,1,0,1,0,0
397204,2015,0,1,0,1,0,1,0,0
58791,2013,0,0,0,1,0,1,0,0
1182330,2017,0,1,0,1,0,1,0,0
172906,2014,0,2,0,1,0,1,0,0
766906,2016,0,1,0,1,0,1,0,0
379814,2014,0,0,0,1,0,1,0,0
445102,2015,0,2,0,1,0,1,0,0
655198,2015,0,0,0,1,0,1,0,0
575040,2015,0,0,0,1,0,1,0,0
966268,2016,0,1,0,1,0,1,0,0
536780,2015,0,1,0,1,0,1,0,0
431562,2015,0,2,0,1,0,1,0,0
1047408,2016,0,1,0,1,0,1,0,0
987865,2017,0,1,0,1,0,1,0,0
371900,2014,0,0,0,1,0,1,0,0
995384,2016,0,0,0,1,0,1,0,0
1252410,2017,0,0,0,1,0,1,0,0
1216554,2017,0,0,0,1,0,1,0,0
1275872,2017,0,0,0,1,0,1,0,0
1133764,2017,0,0,0,1,0,1,0,0
1200856,2017,0,0,0,1,0,1,0,0
1226332,2017,0,1,0,1,0,1,0,0
950894,2017,0,0,0,1,0,1,0,0
1245356,2017,0,3,0,1,0,1,0,0
1092766,2017,0,1,0,1,0,1,0,0
364986,2014,1,0,0,1,0,1,0,0
908664,2016,1,0,0,1,0,1,0,0
1234108,2017,1,0,0,1,0,1,0,0
47004,2013,1,0,0,1,0,1,0,0
327666,2016,1,1,0,1,0,1,0,0
1068902,2017,0,1,0,1,0,1,0,0
1076222,2017,1,2,0,1,0,1,0,0
278948,2014,1,0,0,1,0,1,0,0
1013676,2017,1,1,0,1,0,1,0,0
62497,2013,1,0,0,1,0,1,0,0
1182900,2017,1,1,0,1,0,1,0,0
1178226,2017,0,0,0,1,0,1,0,0
1165268,2017,0,2,0,1,0,1,0,0
1133648,2017,0,0,0,1,0,1,0,0
471136,2015,0,0,0,1,0,1,0,0
63712,2013,0,0,0,1,0,1,0,0
1055424,2017,0,0,0,1,0,1,0,0
843620,2016,0,1,0,1,0,1,0,0
1153326,2017,0,0,0,1,0,1,0,0
551964,2015,0,0,0,1,0,1,0,0
1104858,2017,0,0,0,1,0,1,0,0
517866,2015,0,0,0,1,0,1,0,0
1036766,2017,0,0,0,1,0,1,0,0
337072,2015,1,1,0,1,0,1,0,0
737642,2016,1,2,0,1,0,1,0,0
520766,2015,1,0,0,1,0,1,0,0
757900,2016,1,1,0,1,0,1,0,0
978576,2016,0,1,0,1,0,1,0,0
961684,2016,1,0,0,1,0,1,0,0
371490,2014,1,0,0,1,0,1,0,0
1134692,2017,1,1,0,1,0,1,0,0
507726,2015,1,1,0,1,0,1,0,0
349586,2015,1,0,0,1,0,1,0,0
1153710,2017,0,1,0,1,0,1,0,0
1269190,2017,0,0,0,1,0,1,0,0
303042,2015,0,1,0,1,0,1,0,0
647520,2015,0,1,0,1,0,1,0,0
681878,2015,0,1,0,1,0,1,0,0
873296,2016,0,0,0,1,0,1,0,0
1164720,2017,0,1,0,1,0,1,0,0
1019552,2016,0,0,0,1,0,1,0,0
1147664,2017,0,0,0,1,0,1,0,0
948294,2016,0,1,0,1,0,1,0,0
393850,2015,0,0,0,1,0,1,0,0
733878,2016,0,1,1,0,0,1,0,0
860656,2016,0,1,0,1,0,1,0,0
1246252,2017,0,1,0,1,0,1,0,0
622122,2015,0,1,0,1,0,1,0,0
222976,2014,0,0,0,1,0,1,0,0
439968,2015,0,0,0,1,0,1,0,0
852060,2016,0,0,0,1,0,1,0,0
546848,2015,0,0,0,1,0,1,0,0
81278,2013,0,0,0,1,0,1,0,0
53556,2013,0,0,0,1,0,1,0,0
1158854,2017,0,1,0,1,0,1,0,0
68876,2013,0,0,0,1,0,1,0,0
514496,2015,0,0,0,1,0,1,0,0
649404,2015,0,0,0,1,0,1,0,0
108384,2013,0,1,0,1,0,1,0,0
753934,2016,0,1,0,1,0,1,0,0
206592,2014,0,1,0,1,0,1,0,0
15467,2012,0,0,0,1,0,1,0,0
983444,2016,0,1,0,1,0,1,0,0
74782,2013,0,0,0,1,0,1,0,0
456988,2015,0,0,0,1,0,1,0,0
1049760,2016,0,0,0,1,0,1,0,0
808808,2016,0,1,0,1,0,1,0,0
599652,2015,0,0,0,1,0,1,0,0
524748,2015,0,1,0,1,0,1,0,0
310652,2014,0,0,0,1,0,1,0,0
946326,2016,0,0,0,1,0,1,0,0
1146166,2017,0,1,0,1,0,1,0,0
1190334,2017,0,0,0,1,0,1,0,0
895394,2016,1,0,0,1,0,1,0,0
1100628,2017,0,0,0,1,0,1,0,0
996868,2016,0,0,0,1,0,1,0,0
751230,2016,1,1,0,1,0,1,0,0
356840,2014,1,0,0,1,0,1,0,0
269082,2014,1,0,0,1,0,1,0,0
449788,2015,1,0,0,1,0,1,0,0
792232,2016,1,2,0,1,0,1,0,0
1164876,2017,0,0,0,1,0,1,0,0
861444,2016,1,1,0,1,0,1,0,0
148982,2014,0,2,0,1,0,1,0,0
861742,2016,0,0,0,1,0,1,0,0
817074,2016,0,1,0,1,0,1,0,0
286160,2014,0,2,0,1,0,1,0,0
788722,2016,0,2,0,1,0,1,0,0
1008654,2016,0,0,0,1,0,1,0,0
964478,2016,0,0,0,1,0,1,0,0
953220,2016,0,0,0,1,0,1,0,0
64078,2013,0,0,0,1,0,1,0,0
1046540,2017,0,1,0,1,0,1,0,0
622284,2015,0,0,0,1,0,1,0,0
31150,2013,0,0,0,1,0,1,0,0
574132,2015,0,0,0,1,0,1,0,0
724824,2016,0,2,0,1,0,1,0,0
883324,2016,0,1,0,1,0,1,0,0
502204,2016,0,1,0,1,0,1,0,0
283038,2014,0,0,0,1,0,1,0,0
650720,2015,0,0,1,0,0,1,0,0
586680,2015,0,0,0,1,0,1,0,0
899240,2016,0,1,0,1,0,1,0,0
520876,2015,0,0,0,1,0,1,0,0
1083784,2017,0,1,0,1,0,1,0,0
651352,2016,0,0,0,1,0,1,0,0
968268,2016,0,1,0,1,0,1,0,0
479760,2015,0,0,0,1,0,1,0,0
134690,2014,0,2,0,1,0,1,0,0
692918,2016,0,2,0,1,0,1,0,0
1092632,2017,0,0,0,1,0,1,0,0
753154,2016,0,0,0,1,0,1,0,0
46524,2016,0,1,0,1,0,1,0,0
634480,2015,0,2,0,1,0,1,0,0
771044,2016,0,0,0,1,0,1,0,0
497268,2015,0,1,0,1,0,1,0,0
435138,2015,0,2,0,1,0,1,0,0
334530,2014,0,0,0,1,0,1,0,0
904144,2016,0,0,0,1,0,1,0,0
397946,2015,0,0,0,1,0,1,0,0
561800,2015,0,1,0,1,0,1,0,0
810234,2016,0,1,0,1,0,1,0,0
559046,2015,0,1,0,1,0,1,0,0
338308,2014,0,0,0,1,0,1,0,0
477634,2016,0,1,0,1,0,1,0,0
913194,2016,0,0,0,1,0,1,0,0
429866,2015,0,1,0,1,0,1,0,0
632702,2015,0,0,0,1,0,1,0,0
429366,2015,0,0,0,1,0,1,0,0
433084,2015,0,0,0,1,0,1,0,0
185092,2014,0,1,0,1,0,1,0,0
395652,2015,0,0,0,1,0,1,0,0
943724,2016,0,0,0,1,0,1,0,0
546124,2015,0,0,0,1,0,1,0,0
876444,2016,0,1,0,1,0,1,0,0
893978,2016,0,2,0,1,0,1,0,0
1249378,2017,0,0,1,0,0,1,0,0
273256,2014,0,0,0,1,0,1,0,0
1240730,2017,0,0,0,1,0,1,0,0
651014,2015,0,1,0,1,0,1,0,0
1236254,2017,0,2,0,1,0,1,0,0
1201118,2017,0,1,0,1,0,1,0,0
1227748,2017,0,0,0,1,0,1,0,0
408118,2015,0,0,0,1,0,1,0,0
1258402,2017,0,0,0,1,0,1,0,0
489114,2015,0,0,0,1,0,1,0,0
16689,2012,0,0,0,1,0,1,0,0
1089062,2017,0,1,0,1,0,1,0,0
709160,2017,0,0,0,1,0,1,0,0
385662,2015,0,0,0,1,0,1,0,0
508570,2015,0,0,0,1,0,1,0,0
934790,2016,0,0,0,1,0,1,0,0
1133716,2017,0,1,0,1,0,1,0,0
473474,2015,0,1,0,1,0,1,0,0
1143032,2017,0,1,0,1,0,1,0,0
121490,2013,0,0,0,1,0,1,0,0
339560,2014,0,0,0,1,0,1,0,0
659340,2015,0,1,0,1,0,1,0,0
835082,2016,0,0,0,1,0,1,0,0
335902,2014,0,2,0,1,0,1,0,0
441106,2015,0,0,0,1,0,1,0,0
624356,2016,0,0,0,1,0,1,0,0
456388,2015,0,0,0,1,0,1,0,0
955242,2016,0,1,0,1,0,1,0,0
496430,2015,0,0,0,1,0,1,0,0
793246,2016,0,1,0,1,0,1,0,0
547190,2015,0,1,0,1,0,1,0,0
696630,2015,1,1,1,0,0,0,1,0
643970,2015,0,0,0,1,0,0,1,0
801486,2016,0,1,0,1,0,0,1,0
455054,2015,0,1,0,1,0,0,1,0
1257976,2017,0,1,1,0,0,0,1,0
1253224,2017,0,2,1,0,0,0,1,0
837722,2016,0,0,0,1,0,0,1,0
631416,2015,0,0,0,1,0,0,1,0
149728,2014,0,0,0,1,0,0,1,0
195576,2014,1,0,0,1,0,0,1,0
1048302,2017,0,2,0,1,0,0,1,0
560662,2015,0,1,0,1,0,0,1,0
661814,2015,0,0,0,1,0,0,1,0
640496,2015,0,1,0,1,0,0,1,0
1200374,2017,0,1,1,0,0,0,1,0
101498,2013,0,2,0,1,0,0,1,0
729464,2016,0,0,0,1,0,0,1,0
961630,2016,1,1,1,0,0,0,1,0
544234,2015,0,1,0,1,0,0,1,0
517366,2015,0,1,0,1,0,0,1,0
271652,2014,0,0,0,1,0,0,1,0
760066,2016,0,0,0,1,0,0,1,0
80844,2013,0,1,0,1,0,0,1,0
820086,2016,0,1,0,1,0,0,1,0
1013558,2016,0,0,0,1,0,0,1,0
206332,2014,0,1,0,1,0,0,1,0
624662,2015,0,1,0,1,0,0,1,0
470472,2015,0,1,0,1,0,0,1,0
331970,2015,0,1,0,1,0,0,1,0
705890,2016,0,0,0,1,0,0,1,0
932804,2016,0,1,0,1,0,0,1,0
1101522,2017,0,0,0,1,0,0,1,0
760300,2016,0,0,0,1,0,0,1,0
636858,2015,0,1,0,1,0,0,1,0
371896,2015,0,0,0,1,0,0,1,0
636842,2015,0,0,0,1,0,0,1,0
564446,2015,0,1,0,1,0,0,1,0
925286,2016,0,1,0,1,0,0,1,0
324224,2014,0,1,0,1,0,0,1,0
1008054,2016,0,0,0,1,0,0,1,0
40495,2013,0,1,0,1,0,0,1,0
184780,2014,0,1,0,1,0,0,1,0
338926,2015,0,1,0,1,0,0,1,0
104304,2013,1,0,0,1,0,0,1,0
413182,2015,0,0,0,1,0,0,1,0
1108666,2017,0,0,0,1,0,0,1,0
692658,2015,0,0,0,1,0,0,1,0
173776,2014,0,1,0,1,0,0,1,0
1254852,2017,0,1,1,0,0,0,1,0
637842,2015,1,1,0,1,0,0,1,0
953442,2017,0,0,0,1,0,0,1,0
648628,2015,0,0,0,1,0,0,1,0
670640,2015,0,1,0,1,0,0,1,0
403078,2015,0,2,0,1,0,0,1,0
174562,2014,0,1,0,1,0,0,1,0
396238,2015,1,1,0,1,0,0,1,0
20387,2012,1,0,0,1,0,0,1,0
646906,2016,1,1,0,1,0,0,1,0
783292,2016,0,2,0,1,0,0,1,0
515262,2015,1,1,0,1,0,0,1,0
147404,2014,0,0,0,1,0,0,1,0
260900,2014,1,1,0,1,0,0,1,0
563650,2015,0,1,0,1,0,0,1,0
743674,2016,0,2,0,1,0,0,1,0
71912,2013,0,0,0,1,0,0,1,0
1186514,2017,0,1,1,0,0,0,1,0
1104494,2017,0,0,0,1,0,0,1,0
764534,2016,0,0,0,1,0,0,1,0
808292,2016,0,2,0,1,0,0,1,0
630734,2015,0,0,0,1,0,0,1,0
757284,2016,0,0,0,1,0,0,1,0
356060,2016,0,0,0,1,0,0,1,0
1045886,2017,0,1,0,1,0,0,1,0
939668,2016,0,2,0,1,0,0,1,0
873386,2016,1,0,1,0,0,0,1,0
933818,2017,0,1,0,1,0,0,1,0
624118,2015,0,0,0,1,0,0,1,0
149716,2015,0,0,0,1,0,0,1,0
585946,2016,0,0,0,1,0,0,1,0
876396,2016,0,2,0,1,0,0,1,0
263818,2014,0,1,0,1,0,0,1,0
759972,2016,0,0,0,1,0,0,1,0
893056,2016,0,1,0,1,0,0,1,0
326428,2014,1,1,0,1,0,0,1,0
769518,2016,0,1,0,1,0,0,1,0
806638,2016,1,0,1,0,0,0,1,0
467408,2015,0,2,0,1,0,0,1,0
